gene	KEGG.ID
Dyrk1a	K08825
Dyrk1b	K08825
Hipk1	K08826
Hipk2	K08826
Hipk3	K08826
Hipk4	K08826
Prpf4b	K08827
Cilk1	K08828
Mak	K08829
Mok	K08830
Srpk2	K08831
Srpk3	K08832
Map4k5	K08833
Myo3b	K08834
Myo3a	K08834
Oxsr1	K08835
Stk39	K08835
Slk	K08836
Stk10	K08837
Stk24	K08838
Stk25	K08838
Stk26	K08838
Tnik	K08840
Tesk1	K08841
Tesk2	K08842
Lrrk1	K08843
Lrrk2	K08844
Araf	K08845
Ripk2	K08846
Ripk3	K08847
Ripk4	K08848
Mlkl	K08849
Trp53rka	K08851
Trp53rkb	K08851
Ern1	K08852
Aak1	K08853
Bmp2k	K08854
Gak	K08855
Stk16	K08856
Nek1	K08857
Nek4	K08857
Nek5	K08857
Sbk1	K08858
Sbk3	K08858
Sbk2	K08858
Stk35	K08859
Eif2ak3	K08860
Plk2	K08861
Plk3	K08862
Plk4	K08863
Tlk1	K08864
Tlk2	K08864
Pbk	K08865
Ttk	K08866
Wnk1	K08867
Wnk3	K08867
Wnk4	K08867
Wnk2	K08867
Alpk3	K08868
Alpk2	K08868
Alpk1	K08868
Adck5	K08869
Adck2	K08869
Coq8a	K08869
Adck1	K08869
Coq8b	K08869
Twf1	K08870
Twf2	K08870
Brd2	K08871
Riok3	K08872
Smg1	K08873
Trrap	K08874
Nrbp1	K08875
Nrbp2	K08875
Scyl1	K08876
Uhmk1	K08877
Bcr	K08878
Hspb8	K08879
Stk19	K08880
Trim24	K08881
Trim28	K08882
Trim33	K08883
Tnk1	K08885
Tnk2	K08886
Abl2	K08887
Matk	K08888
Fer	K08889
Blk	K08890
Fgr	K08891
Frk	K08892
Hck	K08893
Ptk6	K08894
Srms	K08895
Bmx	K08896
Epha10	K08897
Lmtk2	K08898
Lmtk3	K08899
Bcs1l	K08900
Yme1l1	K08955
Afg3l1	K08956
Afg3l2	K08956
Csnk1a1	K08957
Csnk1g2	K08958
Csnk1g1	K08958
Csnk1g3	K08958
Csnk1d	K08959
Csnk1e	K08960
Mri1	K08963
Apip	K08964
Adi1	K08967
Mus81	K08991
Selenoo	K08997
Ndufaf3	K09008
Rida	K09022
Apoa5	K09025
Npas2	K09026
Xbp1	K09027
Junb	K09028
Fosb	K09029
Fosl2	K09030
Atf3	K09032
Jdp2	K09033
Batf3	K09034
Batf	K09034
Batf2	K09034
Maf	K09035
Mafb	K09036
Maff	K09037
Mafg	K09037
Mafk	K09037
Nrl	K09038
Nfe2	K09039
Nfe2l1	K09040
Nfe2l3	K09040
Bach1	K09042
Bach2	K09042
Atf5	K09044
Atf7	K09045
Creb5	K09047
Creb3	K09048
Creb3l2	K09048
Creb3l3	K09048
Creb3l1	K09048
Creb3l4	K09048
Atf6b	K09049
Crem	K09052
Atf1-ps	K09053
Atf1	K09053
Atf6	K09054
Cebpa	K09055
Dbp	K09056
Hlf	K09057
Tef	K09058
Nfil3	K09059
Gcfc2	K09061
Tcf3	K09063
Myod1	K09064
Figla	K09066
Ascl1	K09067
Ascl2	K09067
Ascl5	K09067
Ascl3	K09067
Ascl4	K09067
Tal1	K09068
Tal2	K09068
Twist2	K09069
Twist1	K09069
Tcf15	K09070
Hand1	K09071
Msc	K09072
Ptf1a	K09073
Nhlh1	K09075
Nhlh2	K09075
Mesp1	K09076
Mesp2	K09076
Msgn1	K09077
Neurod2	K09078
Neurod4	K09079
Neurod6	K09080
Neurog1	K09081
Neurog2	K09082
Atoh1	K09083
Atoh7	K09083
Atoh8	K09084
Olig2	K09085
Olig1	K09085
Olig3	K09085
Bhlhe23	K09086
Bhlhe22	K09086
Hes2	K09087
Hes6	K09087
Hes7	K09087
Hes3	K09088
Hey1	K09091
Hey2	K09091
Heyl	K09091
Tcfl5	K09092
Ahr	K09093
Ahrr	K09094
Epas1	K09095
Hif3a	K09096
Arnt	K09097
Npas1	K09098
Npas3	K09098
Sim1	K09100
Sim2	K09100
Ncoa1	K09101
Ebf1	K09103
Ebf2	K09103
Ebf3	K09103
Ebf4	K09103
Tfe3	K09105
Usf1	K09106
Usf2	K09106
Srebf2	K09107
Tfap4	K09108
Mycn	K09109
Mycl	K09110
Bmyc	K09111
Mycs	K09112
Mlxip	K09113
Mlx	K09113
Mlxipl	K09113
Mxd1	K09114
Mxd3	K09114
Mxd4	K09114
Mxi1	K09114
Mnt	K09115
3110040N11Rik	K09131
Tsr3	K09140
Spout1	K09142
Nfia	K09168
Nfib	K09169
Nfic	K09170
Nfix	K09171
Rfx1	K09173
Rfx2	K09173
Rfx3	K09173
Rfx4	K09174
Rfx7	K09175
Tfap2a	K09176
Tfap2b	K09176
Tfap2c	K09177
Tfap2d	K09178
Tfap2e	K09179
Gata1	K09182
Gata4	K09183
Kmt2a	K09186
Kmt2d	K09187
Kmt2c	K09188
Kmt2e	K09189
Gtf3a	K09191
Sp2	K09192
Sp3	K09193
Sp4	K09194
Sp5	K09195
Sp6	K09196
Sp7	K09197
Sp8	K09198
Sp9	K09199
Yy2	K09201
Yy1	K09201
Egr1	K09203
Klf1	K09204
Klf12	K09205
Klf8	K09205
Klf5	K09206
Klf6	K09207
Klf7	K09207
Klf16	K09208
Klf9	K09208
Klf13	K09208
Klf14	K09208
Klf11	K09209
Klf10	K09209
Klf15	K09210
Klf17	K09211
Osr2	K09215
Osr1	K09215
Ovol2	K09216
Ovol1	K09216
Ovol3	K09216
Snai3	K09217
Scrt1	K09219
Scrt2	K09219
Ikzf1	K09220
Ikzf2	K09220
Ikzf3	K09220
Ikzf4	K09220
Ikzf5	K09220
Mzf1	K09221
Rest	K09222
Gfi1	K09223
Gfi1b	K09223
Zic1	K09224
Zic4	K09225
Zic5	K09226
Gm2026	K09228
Gm3055	K09228
Zfp984	K09228
Gm14308	K09228
Zfp850	K09228
Gm4724	K09228
Gm10778	K09228
Zfp729b	K09228
Gm19428	K09228
Zfp534	K09228
Zfp282	K09228
Zfp956	K09228
Gm32687	K09228
Gm35315	K09228
Gm21297	K09228
Zfp120	K09228
Zfp119a	K09228
Gm39469	K09228
Gm10323	K09228
Gm12258	K09228
Gm45871	K09228
Zfp607b	K09228
Zfp988	K09228
Zfp87	K09228
Zfp617	K09228
Zfp286	K09228
Zfp184	K09228
Zfp982	K09228
Zfp871	K09228
Zfp658	K09228
Zfp719	K09228
Zfp180	K09228
Zfp677	K09228
Gm4767	K09228
Zfp947	K09228
Zfp748	K09228
Zfp729a	K09228
Zfp273	K09228
Zfp583	K09228
Zfp354a	K09228
Zfp879	K09228
Zfp455	K09228
Zfp595	K09228
Zfp7	K09228
Zfp160	K09228
Zfp472	K09228
Zfp81	K09228
Zfp959	K09228
Zfp1	K09228
Zfp101	K09228
Zfp11	K09228
Zfp13	K09228
Zfp26	K09228
Zfp27	K09228
Zfp28	K09228
Zfp30	K09228
Zfp37	K09228
Zfp39	K09228
Zfp40	K09228
Zfp46	K09228
Zfp51	K09228
Zfp52	K09228
Zfp54	K09228
Zfp57	K09228
Zfp59	K09228
Zfp60	K09228
Zfp61	K09228
Zfp85	K09228
Zfp9	K09228
Zfp90	K09228
Zfp92	K09228
Zfp93	K09228
Zfp94	K09228
Zfp97	K09228
Zik1	K09228
Zim1	K09228
Zfp334	K09228
Zfp189	K09228
Zfp12	K09228
Zfp212	K09228
Zfp954	K09228
Zfp418	K09228
Zfp772	K09228
Zfp114	K09228
Zfp790	K09228
Zfp940	K09228
Zfp420	K09228
Zfp382	K09228
Zfp939	K09228
Zfp768	K09228
Zfp764	K09228
Zfp958	K09228
Zfp930	K09228
Zfp868	K09228
Zfp961	K09228
Zfp612	K09228
Zfp426	K09228
Zfp809	K09228
Zfp599	K09228
Zfp810	K09228
Zfp65	K09228
Zfp825	K09228
Zfp709	K09228
Zfp938	K09228
Zfp454	K09228
Zfp867	K09228
Zfp458	K09228
Zfp874a	K09228
Zfp58	K09228
Zfp647	K09228
Zfp641	K09228
Zfp760	K09228
Zfp994	K09228
Zfp811	K09228
Zfp799	K09228
Zfp870	K09228
Zfp952	K09228
Zfp563	K09228
Zfp119b	K09228
Zfp53	K09228
Zfp68	K09228
Zfp267	K09228
Zfp933	K09228
A430033K04Rik	K09228
Zfp128	K09228
Zfp324	K09228
Zfp568	K09228
Zfp14	K09228
Zfp473	K09228
Zfp791	K09228
Zfp317	K09228
Zfp937	K09228
Zfp300	K09228
Zfp747	K09228
Zfp275	K09228
Zfp398	K09228
Zfp354b	K09228
Zfp354c	K09228
Zfp182	K09228
Zfp944	K09228
Zfp459	K09228
Zfp853	K09228
Zfp786	K09228
Zfp78	K09228
Zfp82	K09228
Zfp866	K09228
Zfp780b	K09228
Gm10033	K09228
Gm5141	K09228
Rsl1	K09228
Zfp948	K09228
Zfp229	K09228
Zfp663	K09228
Zfp69	K09228
Zfp667	K09228
Zfp941	K09228
Zfp873	K09228
Zfp456	K09228
Zfp874b	K09228
Zfp950	K09228
Zfp457	K09228
Zfp708	K09228
Zfp985	K09228
Zfp141	K09228
Zfp975	K09228
Zfp560	K09228
Zfp960	K09228
Zfp316	K09228
Gm5784	K09228
Zfp345	K09228
Zfp607a	K09228
Zfp108	K09228
Zfp386	K09228
Zfp113	K09228
Zfp235	K09228
Zfp111	K09228
Zfp109	K09228
Zfp112	K09228
Rbak	K09228
Zfp872	K09228
Zfp551	K09228
Zfp963	K09228
Zfp987	K09228
Zfp951	K09228
Gm14322	K09228
Gm6710	K09228
Gm14419	K09228
Zfp953	K09228
Zfp808	K09228
Zfp964	K09228
Zfp977	K09228
Gm14393	K09228
Gm14391	K09228
Gm14326	K09228
Zfp991	K09228
Zfp600	K09228
Gm14434	K09228
Zfp936	K09228
Zfp869	K09228
Zfp442	K09228
Zfp605	K09228
Zfp788	K09228
Zfp169	K09228
Zfp707	K09228
Zfp746	K09228
Zfp688	K09228
Zfp932	K09228
Zfp715	K09228
2810021J22Rik	K09228
Zfp619	K09228
Zfp597	K09228
Zfp689	K09228
Zfp626	K09228
Zfp935	K09228
Zfp251	K09228
Zfp949	K09228
2610008E11Rik	K09228
Zfp157	K09228
Zfp661	K09228
Zfp558	K09228
Zfp777	K09228
Zfp566	K09228
Zfp248	K09228
Zfp74	K09228
Zfp974	K09228
Zfp763	K09228
Zfp433	K09228
Zfp383	K09228
Zfp946	K09228
Zfp84	K09228
Zfp819	K09228
Zfp773	K09228
Zfp735	K09228
Zfp266	K09228
Zfp712	K09228
Zfp623	K09228
Zkscan16	K09229
Zfp287	K09229
Zkscan2	K09229
Zkscan5	K09229
Zfp445	K09229
Zkscan17	K09229
Zfp446	K09229
Zkscan7	K09229
Zfp213	K09229
Zkscan6	K09229
Zkscan4	K09229
Zscan25	K09229
Zkscan14	K09229
Zkscan3	K09229
Zfp263	K09229
Zkscan1	K09229
Zfp202	K09229
Zkscan8	K09229
Zscan5b	K09230
Peg3	K09230
Zscan2	K09230
Zscan21	K09230
Zscan12	K09230
Zscan18	K09230
Zscan22	K09230
Zscan4c	K09230
Zscan20	K09230
Zscan30	K09230
Zscan10	K09230
Zfp174	K09230
Zscan26	K09230
Zscan4d	K09230
Zfp24	K09230
Zscan4b	K09230
Zscan4f	K09230
Zfp397	K09230
Zfp444	K09230
Zfp449	K09230
Zscan29	K09230
Glis3	K09232
Glis1	K09232
Glis2	K09233
Wt1	K09234
Tshz1	K09236
Tshz2	K09236
Tshz3	K09236
Hivep1	K09239
Hivep2	K09239
Hivep3	K09239
Cnbp	K09250
Zcchc13	K09250
Relb	K09253
Rel	K09254
Ank2	K09255
Nfkbil1	K09256
Tonsl	K09257
Bcl3	K09258
Ank3	K09259
Mef2a	K09260
Mef2b	K09261
Mef2d	K09262
Sry	K09266
Sox1	K09267
Sox14	K09267
Sox3	K09267
Sox21	K09267
Sox11	K09268
Sox12	K09268
Sox13	K09269
Sox5	K09269
Sox6	K09269
Sox10	K09270
Sox18	K09270
Sox7	K09270
Sox8	K09270
Sox15	K09271
Sox30	K09271
Ssrp1	K09272
Ubtf	K09273
Grhl1	K09275
Tfcp2	K09275
Ubp1	K09275
Grhl3	K09275
Grhl2	K09275
Tfcp2l1	K09275
Ybx1	K09276
Ybx2	K09277
Runx2	K09278
Runx3	K09279
Hmga1b	K09282
Hmga1	K09282
Hmga2	K09283
Ccdc6	K09288
Ncoa4	K09289
Tpm3	K09290
Tpr	K09291
Tfg	K09292
Pax8	K09293
Hoxb9	K09294
Hoxc9	K09294
Hoxd9	K09294
Hoxd10	K09295
Hoxc11	K09296
Hoxd11	K09296
Hoxc12	K09297
Hoxd12	K09297
Hoxa13	K09298
Hoxb13	K09298
Hoxc13	K09298
Hoxd13	K09298
Zeb1	K09299
Hoxa1	K09301
Hoxb1	K09301
Hoxd1	K09301
Hoxb2	K09302
Hoxa2	K09302
Hoxa3	K09303
Hoxb3	K09303
Hoxd3	K09303
Hoxa4	K09304
Hoxb4	K09304
Hoxc4	K09304
Hoxd4	K09304
Hoxa5	K09305
Hoxb5	K09305
Hoxc5	K09305
Hoxa6	K09306
Hoxb6	K09306
Hoxc6	K09306
Hoxa7	K09307
Hoxb7	K09307
Hoxb8	K09308
Hoxc8	K09308
Hoxd8	K09308
Nkx1-2	K09309
Nkx1-1	K09309
Gsx1	K09310
Gsx2	K09310
Cdx1	K09312
Cdx4	K09312
Cux1	K09313
Cux2	K09313
Dlx1	K09314
Dlx4	K09314
Dlx6	K09314
Dlx3	K09315
Emx1	K09317
Emx2	K09317
Vax1	K09318
Vax2	K09318
En1	K09319
En2	K09319
Evx1	K09320
Evx2	K09320
Gbx2	K09321
Gbx1	K09321
Meox1	K09322
Meox2	K09322
Alx3	K09323
Gsc	K09324
Gsc2	K09325
Otx1	K09326
Prop1	K09327
Uncx	K09328
Prrx1	K09329
Prrx2	K09329
Phox2a	K09330
Phox2b	K09330
Shox2	K09331
Rax	K09332
Alx1	K09334
Vsx1	K09335
Vsx2	K09336
Crx	K09337
Hlx	K09339
Tlx1	K09340
Msx1	K09341
Msx2	K09341
Msx3	K09341
Nkx2-1	K09342
Nkx2-3	K09343
Nkx2-4	K09344
Nkx2-5	K09345
Nkx2-6	K09346
Nkx2-9	K09347
Nkx3-1	K09348
Hmx1	K09349
Hmx2	K09349
Hmx3	K09349
Nkx6-2	K09350
Nkx6-3	K09351
Lbx1	K09353
Lbx2	K09353
Hesx1	K09354
Pbx1	K09355
Pitx1	K09356
Pitx3	K09357
Barhl2	K09360
Barhl1	K09360
Barx1	K09361
Barx2	K09361
Pou1f1	K09363
Pou2f1	K09364
Pou2f2	K09364
Pou2f3	K09364
Pou3f1	K09365
Pou3f2	K09365
Pou3f3	K09365
Pou3f4	K09365
Pou4f1	K09366
Pou4f2	K09366
Pou4f3	K09366
Pou5f1	K09367
Pou6f1	K09368
Pou6f2	K09368
Isl1	K09370
Lmx1a	K09371
Lmx1b	K09371
Lhx1	K09372
Lhx2	K09373
Lhx9	K09373
Lhx3	K09374
Lhx4	K09374
Lhx6	K09375
Lhx8	K09375
Csrp1	K09377
Csrp2	K09377
Csrp3	K09377
Zfhx3	K09378
Zfhx2	K09379
Zfhx4	K09380
Pax3	K09381
Pax7	K09381
Pax1	K09382
Pax9	K09382
Pax5	K09383
Foxg1	K09385
Foxa1	K09387
E2f2	K09389
E2f6	K09390
E2f8	K09391
E2f7	K09391
Tfdp2	K09392
Foxb2	K09395
Foxb1	K09395
Foxc2	K09396
Foxc1	K09396
Foxd4	K09397
Foxd3	K09397
Foxd1	K09397
Foxd2	K09397
Foxe1	K09398
Foxe3	K09398
Foxf2	K09399
Foxf1	K09399
Foxh1	K09400
Foxi1	K09401
Foxi3	K09401
Foxi2	K09401
Foxj1	K09402
Foxj3	K09403
Foxj2	K09403
Foxk1	K09404
Foxk2	K09404
Foxl1	K09405
Foxl2	K09405
Foxm1	K09406
Foxn4	K09407
Foxn2	K09407
Foxn1	K09407
Foxn3	K09407
Foxo3	K09408
Foxp2	K09409
Foxp4	K09409
Foxq1	K09410
Foxs1	K09412
Hsf1	K09414
Hsf2	K09415
Hsf3	K09416
Hsf4	K09417
Myb	K09420
Mybl1	K09421
Elf1	K09428
Elf4	K09428
Elf2	K09428
Elf3	K09429
Elk3	K09430
Etv1	K09431
Gm5454	K09431
Etv2	K09432
Etv3	K09433
Erf	K09434
Erg	K09435
Fli1	K09436
Fev	K09437
Spi1	K09438
Spib	K09439
Spic	K09440
Gabpa	K09441
Spdef	K09442
Irf1	K09444
Irf4	K09445
Irf5	K09446
Irf7	K09447
Tead1	K09448
Tead2	K09448
Tead3	K09448
Tead4	K09448
Alx4	K09451
Arx	K09452
Snapc4	K09453
Gabpb1	K09454
Gabpb2	K09454
Mitf	K09455
Oxsm	K09458
Klk13	K09463
Acadsb	K09478
Acadvl	K09479
Gm33666	K09481
Sec61b	K09481
Hsph1	K09485
Hspa4l	K09485
Hyou1	K09486
Hsp90b1	K09487
Trap1	K09488
Hspa4	K09489
Hspa5	K09490
Hspa13	K09491
Mkks	K09492
Tcp1	K09493
Cct2	K09494
Cct3	K09495
Cct4	K09496
Cct5	K09497
Cct6a	K09498
Cct6b	K09498
Cct7	K09499
Cct8	K09500
Serpinh1	K09501
Dnaja1	K09502
Dnaja2	K09503
Dnaja3	K09504
Dnaja4	K09505
Dnajc21	K09506
Dnajb1	K09507
Dnajb2	K09508
Dnajb3	K09509
Dnajb4	K09510
Dnajb5	K09511
Dnajb6	K09512
Dnajb7	K09513
Dnajb8	K09514
Dnajb9	K09515
Retsat	K09516
Dnajb11	K09517
Dnajb12	K09518
Dnajb13	K09519
Dnajb14	K09520
Dnajc1	K09521
Dnajc2	K09522
Dnajc3	K09523
Dnajc4	K09524
Dnajc5	K09525
Dnajc5g	K09525
Dnajc5b	K09525
Dnajc6	K09526
Dnajc7	K09527
Dnajc8	K09528
Dnajc9	K09529
Dnajc10	K09530
Dnajc11	K09531
Dnajc12	K09532
Dnajc13	K09533
Dnajc14	K09534
Dnajc15	K09535
Dnajc16	K09536
Dnajc17	K09537
Dnajc18	K09538
Dnajc19	K09539
Sec63	K09540
Cryaa	K09541
Cryab	K09542
Hspb2	K09543
Hspb3	K09544
Hspb6	K09545
Hspb7	K09546
Hspb9	K09547
Pfdn1	K09548
Pfdn2	K09549
Pfdn4	K09550
Clgn	K09551
Spg7	K09552
Stip1	K09553
Cdc37	K09554
Bag1	K09555
Bag2	K09556
Bag3	K09557
Bag4	K09558
Bag5	K09559
St13	K09560
Stub1	K09561
Hspbp1	K09562
Ppic	K09563
Ppie	K09564
Ppif	K09565
Ppig	K09566
Gm17748	K09567
Ppih	K09567
Fkbp1a	K09568
Fkbp1b	K09568
Fkbp2	K09569
Fkbp3	K09570
Fkbp4	K09571
Fkbp5	K09571
Fkbp6	K09572
Fkbp7	K09573
Fkbp8	K09574
Fkbp10	K09575
Fkbp9	K09575
Fkbp11	K09576
Fkbp14	K09577
Pin1	K09578
Pin1rt1	K09578
Pin4	K09579
P4hb	K09580
Pdia2	K09581
Pdia4	K09582
Pdia5	K09583
Pdia6	K09584
Tmx3	K09585
Erp29	K09586
Egln1	K09592
Egln2	K09592
Egln3	K09592
Gab1	K09593
Flcn	K09594
H13	K09595
Sppl2a	K09596
Sppl2b	K09597
Sppl3	K09598
Ctsj	K09599
Ctsm	K09600
Ctsr	K09601
Cts6	K09601
Otub1	K09602
Otub2	K09603
Erap1	K09604
Rnpepl1	K09605
Aopep	K09606
Tll1	K09608
Adamts20	K09609
Ecel1	K09610
Npepl1	K09611
Cops5	K09613
Corin	K09614
Tpsg1	K09615
Klk5	K09617
Klk9	K09618
Klk10	K09619
Klk11	K09620
Klk12	K09621
Klk14	K09622
Klk15	K09623
Prss12	K09624
Prss21	K09625
Prss22	K09626
Prss23	K09627
Prss27	K09628
Prss33	K09629
Prss32	K09629
Prss36	K09630
Hgfac	K09631
Ctrl	K09632
Tmprss2	K09633
Tmprss3	K09634
Tmprss4	K09635
Tmprss5	K09636
Tmprss6	K09637
Tmprss7	K09638
Prss30	K09639
Tmprss9	K09640
Tmprss11d	K09641
Tmprss11e	K09642
Tmprss13	K09643
Cpvl	K09645
Scpep1	K09646
Immp1l	K09647
Immp2l	K09648
Prss16	K09649
Parl	K09650
Rhbdd1	K09651
Rhbdd2	K09652
C1galt1c1	K09653
B3galnt2	K09654
B4galnt2	K09655
B4galnt3	K09656
B4galnt4	K09657
Dpm2	K09658
Dpm3	K09659
Mpdu1	K09660
Mgat5b	K09661
Gcnt3	K09662
Gcnt4	K09663
B3gnt7	K09664
B3gnt8	K09665
Pomgnt1	K09666
Ogt	K09667
Large1	K09668
Large2	K09668
Fut10	K09669
Chst5	K09671
Chst8	K09672
Chst9	K09673
Chst10	K09674
Gal3st2b	K09675
Gal3st2	K09675
Gal3st2c	K09675
Gal3st3	K09676
Gal3st4	K09677
Hs3st4	K09678
Hs3st6	K09679
Pank3	K09680
Pank2	K09680
Pank1	K09680
Dbt	K09699
Ace2	K09708
Tmprss11a	K09750
Tmprss11b	K09751
Tmprss11f	K09752
Areg	K09782
Btc	K09783
Ereg	K09784
Agt	K09821
Dhcr24	K09828
Traf4	K09848
Traf5	K09849
Rassf1	K09850
Rassf4	K09851
Rassf2	K09851
Rassf3	K09852
Rassf6	K09854
Rassf7	K09855
Rassf8	K09855
Rassf9	K09856
Rassf10	K09856
Mip	K09863
Aqp1	K09864
Aqp2	K09865
Aqp4	K09866
Aqp5	K09867
Aqp6	K09868
Aqp8	K09869
Aqp11	K09870
Aqp12	K09871
Aqp3	K09876
Aqp9	K09877
Enoph1	K09880
Agk	K09881
B4galt5	K09905
Cdkn1c	K09993
Nkx3-2	K09995
Ddt	K10028
Ppbp	K10029
Cxcl12	K10031
Cxcl13	K10032
Cxcl14	K10033
Cxcl15	K10034
Cxcl16	K10035
Sucnr1	K10042
Rarres2	K10044
Cebpb	K10048
Cebpg	K10049
Cebpd	K10050
Cebpe	K10051
Runx1t1	K10053
Pml	K10054
Zbtb16	K10055
Jup	K10056
Clec4a2	K10057
Clec4a1	K10057
Clec4a4	K10057
Clec4a3	K10057
Clec4d	K10058
Clec4e	K10059
Clec4f	K10060
Clec4g	K10061
Colec12	K10062
Asgr1	K10063
Asgr2	K10064
Colec10	K10065
Colec11	K10066
Sftpa1	K10067
Sftpd	K10068
Clec1a	K10069
Clec1b	K10070
Clec2h	K10071
Clec2e	K10072
Clec5a	K10073
Clec7a	K10074
Klrg1	K10076
Layn	K10077
Chodl	K10078
Siglece	K10079
Lman1	K10080
Lman1l	K10081
Lman2	K10082
Lman2l	K10083
Edem1	K10084
Edem2	K10085
Edem3	K10086
Gnptg	K10087
Os9	K10088
M6pr	K10089
Lgals2	K10090
Lgals4	K10091
Lgals7	K10092
Lgals9	K10093
Lgals12	K10095
Calr3	K10098
Fbxo2	K10099
Fbxo6	K10100
Fbxo17	K10101
Fbxo27	K10102
Fbxo44	K10103
Fcna	K10104
Fcnb	K10104
Lipt1	K10105
Ggcx	K10106
Mdm4	K10127
Rprm	K10128
Gtse1	K10129
Pidd1	K10130
Pmaip1	K10131
Bbc3	K10132
Ei24	K10134
Shisa5	K10135
Perp	K10136
Zmat3	K10137
Igfbp3	K10138
Serpinb5	K10139
Ddb2	K10140
Sesn1	K10141
Sesn3	K10141
Steap3	K10142
Cop1	K10143
Rchy1	K10144
Ccng1	K10145
Ccng2	K10146
Ppm1d	K10147
Trp73	K10148
Trp63	K10149
Ccnd2	K10151
Ccnd3	K10152
Irf2	K10153
Irf6	K10154
Irf8	K10155
B3gat2	K10157
B3gat3	K10158
Tlr2	K10159
Tlr4	K10160
Tlr9	K10161
Bambi	K10162
Foxp3	K10163
Nanog	K10164
Nod2	K10165
Tbx21	K10166
Tcl1	K10167
Tlr5	K10168
Tlr6	K10169
Tlr8	K10170
T	K10172
Eomes	K10173
Tbr1	K10174
Tbx1	K10175
Tbx2	K10176
Tbx3	K10177
Tbx4	K10178
Tbx5	K10179
Tbx6	K10180
Tbx10	K10181
Tbx15	K10182
Tbx18	K10183
Tbx19	K10184
Tbx20	K10185
Tbx22	K10186
Elovl6	K10203
Elovl2	K10205
Hsd17b3	K10207
Acox2	K10214
Ch25h	K10223
Fads1	K10224
Fads3	K10225
Fads2	K10226
Elovl5	K10244
Elovl1	K10247
Elovl3	K10248
Elovl4	K10249
Elovl7	K10250
Hsd17b12	K10251
Bco2	K10252
Tecr	K10258
Fbxw7	K10260
Fbxw2	K10261
Fbxw4	K10262
Fbxw5	K10263
Fbxw8	K10264
Fbxw9	K10265
Fbxw10	K10266
Fbxw17	K10267
Fbxw13	K10267
Fbxw19	K10267
Fbxw16	K10267
Fbxw15	K10267
Fbxw24	K10267
Fbxw20	K10267
Fbxw14	K10267
Fbxw23	K10267
Fbxw28	K10267
Fbxl2	K10268
Fbxl20	K10268
Fbxl3	K10269
Fbxl4	K10270
Fbxl5	K10271
Fbxl6	K10272
Fbxl7	K10273
Fbxl8	K10274
Kdm2a	K10276
Kdm2b	K10276
Kdm8	K10277
Fbxl12	K10278
Fbxl13	K10279
Fbxl14	K10280
Fbxl15	K10281
Fbxl16	K10282
Fbxl17	K10283
Fbxl18	K10284
Fbxl19	K10285
Fbxl21	K10287
Fbxl22	K10288
Ccnf	K10289
Fbxo3	K10290
Fbxo4	K10291
Fbxo5	K10292
Fbxo7	K10293
Fbxo8	K10294
Fbxo9	K10295
Fbxo10	K10296
Fbxo11	K10297
Fbxo15	K10298
Fbxo16	K10299
Fbh1	K10300
Fbxo21	K10301
Fbxo22	K10302
Tspan17	K10303
Fbxo24	K10304
Fbxo25	K10305
Fbxo32	K10305
Fbxo28	K10306
Fbxo30	K10307
Fbxo31	K10308
Fbxo33	K10310
Fbxo34	K10311
Fbxo36	K10312
Fbxo38	K10313
Fbxo39	K10314
Fbxo40	K10315
Fbxo41	K10316
Fbxo42	K10317
Fbxo43	K10318
Fbxo45	K10319
Fbxo46	K10320
Fbxo47	K10321
Asb1	K10323
Asb2	K10324
Asb3	K10325
Asb4	K10326
Asb5	K10327
Asb6	K10328
Asb7	K10329
Asb8	K10330
Asb9	K10331
Asb10	K10332
Asb11	K10333
Asb12	K10334
Asb13	K10335
Asb14	K10336
Asb15	K10337
Asb16	K10338
Asb17	K10339
Asb18	K10340
Wsb1	K10341
Wsb2	K10342
Spsb4	K10343
Spsb1	K10343
Spsb2	K10344
Spsb3	K10345
Lrrc41	K10347
Lrr1	K10348
Fem1b	K10349
Zer1	K10350
Zyg11a	K10350
Zyg11b	K10350
Myl2	K10351
Myh11	K10352
Myh9	K10352
Myh14	K10352
Myh10	K10352
Acta1	K10354
Myo1b	K10356
Myo1c	K10356
Myo1f	K10356
Myo1h	K10356
Myo1g	K10356
Myo1d	K10356
Myo1a	K10356
Myo1e	K10356
Myo5a	K10357
Myo5b	K10357
Myo5c	K10357
Myo6	K10358
Myo7a	K10359
Myo9b	K10360
Myo9a	K10360
Myo15b	K10361
Myo18a	K10362
Myo18b	K10362
Dstn	K10363
Capza1	K10364
Capza2	K10364
Capza3	K10364
Capzb	K10365
Dmd	K10366
Fmn1	K10367
Capg	K10368
Svil	K10369
Tmod1	K10370
Tmod4	K10370
Tmod3	K10370
Tmod2	K10370
Tnni1	K10371
Tnnt1	K10372
Tpm1	K10373
Tpm2	K10374
Tpm4	K10375
Synm	K10376
Sync	K10377
Bfsp1	K10378
Bfsp2	K10379
Ank1	K10380
Dsp	K10381
Dst	K10382
Evpl	K10383
Flg	K10384
Flg2	K10384
Ppl	K10386
Pkp1	K10387
Plec	K10388
Tubg1	K10389
Tubg2	K10389
Tubd1	K10390
Tube1	K10391
Kif1a	K10392
Kif1b	K10392
Kif1c	K10392
Kif24	K10393
Kif2a	K10393
Kif2b	K10393
Kif2c	K10393
Kif3a	K10394
Kif4	K10395
Kif5a	K10396
